pid,year,team,leag,ppg,rpg,apg

BLAKEST01,2006,DEN,N,8.326530612,2.510204082,6.612244898

BLAKEST01,2006,TOT,N,6.43902439,2.048780488,4.975609756

BlaloWi01,2006,DET,N,1.785714286,1.071428571,1.214285714

BLATCAN01,2006,WAS,N,3.678571429,3.410714286,0.696428571

BLOUNMA01,2006,MIN,N,12.31707317,6.158536585,0.817073171

BOGANKE01,2006,ORL,N,5.050847458,1.576271186,1

BOGUTAN01,2006,MIL,N,12.25757576,8.848484848,3

BONNEMA01,2006,SAS,N,4.910714286,2.785714286,0.392857143

BooneJo01,2006,NJN,N,4.163934426,2.885245902,0.163934426

BOOTHCA01,2006,WAS,N,1.568181818,1.840909091,0.409090909

BOOZECA01,2006,UTA,N,20.93243243,11.7027027,2.986486486

BOSHCH01,2006,TOR,N,22.62318841,10.73913043,2.536231884

BOWENBR01,2006,SAS,N,6.219512195,2.719512195,1.426829268

BOYKIEA01,2006,DEN,N,15.22580645,2.032258065,4.258064516

BOYKIEA01,2006,MIL,N,13.97142857,2.171428571,4.542857143

BOYKIEA01,2006,TOT,N,14.56060606,2.106060606,4.409090909

BozemCe01,2006,ATL,N,1.130434783,1,0.391304348

BRANDEL01,2006,LAC,N,20.525,9.3,2.9375

BreweRo02,2006,UTA,N,4.642857143,1.339285714,0.428571429

BREZEPR01,2006,CHR,N,4.965517241,3.172413793,0.396551724

BrownAn01,2006,SEA,N,2.447368421,1.947368421,0.052631579

BROWNDE02,2006,NOO,N,11.55172414,4.327586207,2.568965517

BrownDe03,2006,UTA,N,1.918367347,0.816326531,1.693877551

BROWNKW01,2006,LAL,N,8.414634146,5.951219512,1.829268293

BROWNPJ01,2006,CHI,N,6.055555556,4.819444444,0.666666667

BrownSh01,2006,CLE,N,3.173913043,0.913043478,0.434782609

BRYANKO01,2006,LAL,N,31.55844156,5.701298701,5.363636364

BUCKNGR01,2006,DAL,N,4.013157895,2.078947368,0.921052632

BURKEPA01,2006,PHO,N,2.608695652,2.043478261,0.217391304

BUTLECA01,2006,WAS,N,19.0952381,7.412698413,3.698412698

BUTLEJA01,2006,SAS,N,3.727272727,2,0.454545455

BUTLERA01,2006,NOO,N,10.09876543,3.160493827,0.777777778

BYNUMAN01,2006,LAL,N,7.768292683,5.902439024,1.146341463

CALDEJO01,2006,TOR,N,8.675324675,1.74025974,5.025974026

CAMBYMA01,2006,DEN,N,11.21428571,11.65714286,3.185714286

CARDIBR01,2006,MEM,N,4.535714286,2.107142857,1.107142857

CarneRo01,2006,PHI,N,6.597014925,1.910447761,0.388059701

CARROMA01,2006,CHR,N,12.06944444,2.875,1.263888889

CARTEAN01,2006,DEN,N,3,1.5,5.5

CARTEVI01,2006,NJN,N,25.24390244,6,4.792682927

CASSESA01,2006,LAC,N,12.31034483,2.879310345,4.655172414

CATOKE01,2006,NYK,N,1.222222222,1.722222222,0

CHANDTY01,2006,NOO,N,9.452054795,12.38356164,0.904109589

CHILDJO01,2006,ATL,N,13,6.2,2.309090909

CHRISDO01,2006,LAC,N,1.857142857,1.571428571,1.142857143

CLAXTSP01,2006,ATL,N,5.261904762,1.928571429,4.404761905

COLLIJA03,2006,NJN,N,2.1125,3.95,0.575

COLLIJA04,2006,UTA,N,2.487804878,2.085365854,0.731707317

ColliMa01,2006,NYK,N,4.519230769,2,1.596153846

COLLINI01,2006,SEA,N,9.634146341,8.12195122,1

ConroWi01,2006,MEM,N,0,0.666666667,0.333333333

ConroWi01,2006,LAC,N,0,1.25,2

ConroWi01,2006,TOT,N,0,1,1.285714286

COOKBR01,2006,LAL,N,6.923076923,3.323076923,1

CRAWFJA01,2006,NYK,N,17.61016949,3.203389831,4.389830508

CROSHAU01,2006,DAL,N,3.721311475,3.049180328,0.721311475

CURRYED01,2006,NYK,N,19.45679012,7.049382716,0.839506173

DALEMSA01,2006,PHI,N,10.7195122,8.93902439,0.780487805

DAMPIER01,2006,DAL,N,7.065789474,7.447368421,0.578947368

DANIEAN01,2006,WAS,N,7.1375,1.8875,3.625

DANIEMA01,2006,IND,N,7.111111111,1.822222222,1.266666667

DAVISBA01,2006,GSW,N,20.06349206,4.380952381,8.079365079

DAVISDA01,2006,DET,N,1.804347826,2.97826087,0.260869565

DavisPa01,2006,LAC,N,1.64516129,1.419354839,0.225806452

DAVISRI01,2006,MIN,N,16.96296296,3.888888889,4.75308642

DELFICA01,2006,DET,N,5.219512195,3.243902439,1.073170732

DENGLU01,2006,CHI,N,18.7804878,7.06097561,2.487804878

DiawaYa01,2006,DEN,N,4.4375,1.71875,0.859375

DIAWBO01,2006,PHO,N,9.712328767,4.342465753,4.821917808

DICKADA01,2006,POR,N,3.32,0.86,1.4

DIENETR01,2006,ORL,N,3.769230769,0.692307692,1.346153846

DIOGUIK01,2006,IND,N,5.785714286,3.333333333,0.476190476

DIOGUIK01,2006,GSW,N,7.235294118,3.705882353,0.294117647

DIOGUIK01,2006,TOT,N,6.203389831,3.440677966,0.423728814

DIOPDE01,2006,DAL,N,2.345679012,5.407407407,0.37037037

DIXONJU01,2006,TOR,N,11.07692308,2.807692308,1.576923077

DIXONJU01,2006,POR,N,8.909090909,1.545454545,1.490909091

DIXONJU01,2006,TOT,N,9.604938272,1.950617284,1.518518519

DOLEAMI01,2006,MIA,N,3.571428571,2.767857143,0.392857143

DOOLIKE01,2006,ORL,N,7.893939394,1.303030303,1.696969697

DoubyQu01,2006,SAC,N,2.833333333,0.880952381,0.357142857

DUHONCH01,2006,CHI,N,7.153846154,2.166666667,3.974358974

DUNCATI01,2006,SAS,N,19.9875,10.5625,3.4125

DUNLEMI02,2006,GSW,N,11.43589744,4.794871795,3

DUNLEMI02,2006,IND,N,14.02325581,5.674418605,2.581395349

DUNLEMI02,2006,TOT,N,12.79268293,5.256097561,2.780487805

DUPRERO01,2006,DET,N,1.315789474,0.894736842,0.263157895

ELLISMO01,2006,GSW,N,16.51948052,3.155844156,4.142857143

ELSONFR01,2006,SAS,N,5,4.8,0.785714286

ELYME01,2006,CHR,N,2.916666667,1.625,0.583333333

ELYME01,2006,SAS,N,3.166666667,2.333333333,0.666666667

ELYME01,2006,TOT,N,2.966666667,1.766666667,0.6

EVANSMA01,2006,LAL,N,8.394736842,2.907894737,0.973684211

EVANSRE01,2006,DEN,N,4.924242424,6.96969697,0.681818182

EWINGDA01,2006,LAC,N,2.93442623,1.196721311,1.475409836

FarmaJo01,2006,LAL,N,4.507042254,1.661971831,1.901408451

FarmeDe01,2006,SEA,N,1.625,0.125,1.125

FELTORA01,2006,CHR,N,14.01282051,3.423076923,6.987179487

FINLEMI01,2006,SAS,N,9.024390244,2.719512195,1.317073171

FISHEDE01,2006,UTA,N,10.07317073,1.817073171,3.341463415

FORDTJ01,2006,TOR,N,13.96,3.146666667,7.933333333

FORTSDA01,2006,SEA,N,2.857142857,3.071428571,0.071428571

FOSTEJE01,2006,IND,N,4.293333333,8.106666667,0.76

FoyeRa01,2006,MIN,N,10.14634146,2.658536585,2.829268293

FOYLEAD01,2006,GSW,N,2.229166667,2.625,0.395833333

FRANCST01,2006,NYK,N,11.29545455,3.568181818,3.863636364

FREIJMA01,2006,ATL,N,2.105263158,1.263157895,0.368421053

FRYECH01,2006,NYK,N,9.5,5.486111111,0.930555556

GADZUDA01,2006,MIL,N,4.777777778,4.555555556,0.537037037

GarbaJo01,2006,TOR,N,8.462686567,4.925373134,1.865671642

GARCIFR01,2006,SAC,N,6,2.594936709,1.101265823

GARNEKE01,2006,MIN,N,22.42105263,12.82894737,4.118421053

GARRIPA01,2006,ORL,N,2.151515152,1.272727273,0.424242424

GASOLPA01,2006,MEM,N,20.77966102,9.847457627,3.406779661

GayRu01,2006,MEM,N,10.84615385,4.448717949,1.282051282

GelabMi01,2006,SEA,N,4.585714286,2.471428571,0.8

GEORGDE01,2006,DAL,N,6.35,3.55,0.55

GibsoDa01,2006,CLE,N,4.6,1.533333333,1.15

GINOBEM01,2006,SAS,N,16.53333333,4.36,3.506666667

GIRICGO01,2006,UTA,N,7.786885246,2.114754098,1.032786885

GlyniAn01,2006,SEA,N,1.307692308,0.615384615,0.076923077

GOMESRY01,2006,BOS,N,12.06849315,5.575342466,1.630136986

GOODEDR01,2006,CLE,N,11.0625,8.5125,1.1

GORDOBE01,2006,CHI,N,21.37804878,3.134146341,3.609756098

GRAHAJO01,2006,TOR,N,6.367088608,3.139240506,0.556962025

GRAHAST01,2006,POR,N,3.214285714,1.5,0.357142857

GRANGDA01,2006,IND,N,13.92682927,4.646341463,1.390243902

GREENGE01,2006,BOS,N,10.40740741,2.567901235,1.024691358

GREENOR01,2006,IND,N,1.536585366,1.073170732,0.536585366

GREENWI01,2006,PHI,N,11.33783784,2.135135135,1.513513514

GreerLy01,2006,MIL,N,4.073170732,0.658536585,1.292682927

GRIFFAD01,2006,CHI,N,2.537037037,2.037037037,1.092592593

GRIFFED01,2006,MIN,N,1.384615385,1.923076923,0.307692308

HallMi01,2006,WAS,N,0,1,0.5

HAMILRI01,2006,DET,N,19.8,3.76,3.8

HARPRMA01,2006,UTA,N,11.61038961,4.584415584,1.285714286

HARRIAL01,2006,IND,N,15.88888889,6.277777778,1.416666667

HARRIAL01,2006,GSW,N,16.97619048,6.428571429,2.333333333

HARRIAL01,2006,TOT,N,16.47435897,6.358974359,1.91025641

HARRIDA01,2006,IND,N,2.958333333,1.75,0.25

HARRIDE01,2006,DAL,N,10.1625,2.45,3.7

HARRILO01,2006,MEM,N,5.24137931,2.344827586,3.068965517

HARRIOT01,2006,CHR,N,2.576923077,1.461538462,0.230769231

HARTJA01,2006,SAC,N,3.307692308,1.153846154,0.769230769

HARTJA01,2006,LAC,N,8.956521739,3.608695652,4.043478261

HARTJA01,2006,TOT,N,6.916666667,2.722222222,2.861111111

HASLEUD01,2006,MIA,N,10.6835443,8.278481013,1.227848101

HASSETR01,2006,MIN,N,6.763157895,3.197368421,2.671052632

HAYESCH01,2006,HOU,N,5.628205128,6.679487179,0.602564103

HAYESJA01,2006,WAS,N,7.222222222,2.592592593,0.987654321

HAYWOBR01,2006,WAS,N,6.636363636,6.194805195,0.61038961

HEADLU01,2006,HOU,N,10.9375,3.15,2.425

HENDEAL01,2006,PHI,N,3.131578947,2.815789474,0.263157895

HerrmWa01,2006,CHR,N,9.208333333,2.895833333,0.541666667

HILARMA01,2006,DEN,N,12.234375,7.015625,1.203125

HILLGR01,2006,ORL,N,14.36923077,3.646153846,2.123076923

HINRIKI01,2006,CHI,N,16.5875,3.425,6.25

HiteRo01,2006,MIA,N,4.25,1.333333333,0.666666667

HODGEJU01,2006,MIL,N,1.8,1,0.4

HODGEJU01,2006,DEN,N,2,1,3.333333333

HODGEJU01,2006,TOT,N,1.875,1,1.5

HolliRy01,2006,CHR,N,2.37037037,1.148148148,0.037037037

HORRYRO01,2006,SAS,N,3.941176471,3.367647059,1.132352941

HOUSEED01,2006,NJN,N,8.357142857,1.642857143,1.196428571

HOWARDW01,2006,ORL,N,17.59756098,12.29268293,1.926829268

HOWARJO01,2006,DAL,N,18.9,6.8,1.814285714

HOWARJU01,2006,HOU,N,9.6625,5.875,1.6375

HUDSOTR01,2006,MIN,N,5.941176471,1.411764706,2.147058824

HUGHELA01,2006,CLE,N,14.92857143,3.814285714,3.657142857

HUMPHKR01,2006,TOR,N,3.783333333,3.116666667,0.3

HUNTELI01,2006,DET,N,4.923076923,0.903846154,1.788461538

HUNTEST01,2006,PHI,N,6.428571429,4.785714286,0.371428571

IGUODAN01,2006,PHI,N,18.23684211,5.710526316,5.684210526

ILGAUZY01,2006,CLE,N,11.85897436,7.679487179,1.576923077

IlicMi01,2006,NJN,N,0,0.2,0

IlyasEr01,2006,MIL,N,6.090909091,2.863636364,0.742424242

IVERSAL01,2006,DEN,N,24.82,3.04,7.18

IVERSAL01,2006,PHI,N,31.2,2.733333333,7.266666667

IVERSAL01,2006,TOT,N,26.29230769,2.969230769,7.2

IVEYRO01,2006,ATL,N,2.962264151,0.962264151,0.849056604

JACKJA01,2006,POR,N,11.97468354,2.632911392,5.278481013

JACKSBO01,2006,NOO,N,10.57142857,3.178571429,2.517857143

JACKSLU02,2006,LAC,N,0,0.333333333,1.333333333

JACKSLU02,2006,TOR,N,4.5,0.9,0.9

JACKSLU02,2006,TOT,N,3.692307692,0.769230769,1

JACKSMA02,2006,NOO,N,7.285714286,3.428571429,1.035714286

JACKSST02,2006,IND,N,14.08108108,2.567567568,3.081081081

JACKSST02,2006,GSW,N,16.84210526,3.342105263,4.552631579

JACKSST02,2006,TOT,N,15.48,2.96,3.826666667

JAMESJE01,2006,NYK,N,1.853658537,1.609756098,0.073170732

JAMESLE01,2006,CLE,N,27.33333333,6.743589744,6.025641026

JAMESMI01,2006,MIN,N,10.07317073,1.987804878,3.62195122

JAMISAN01,2006,WAS,N,19.82857143,8.028571429,1.942857143

JARICMA01,2006,MIN,N,5.3,2.628571429,2.071428571

JASIKSA01,2006,GSW,N,4.346153846,0.807692308,2.346153846

JASIKSA01,2006,IND,N,7.378378378,1.297297297,3

JASIKSA01,2006,TOT,N,6.126984127,1.095238095,2.73015873

JEFFEAL01,2006,BOS,N,16.04347826,10.95652174,1.275362319

JEFFERI01,2006,NJN,N,16.30909091,4.363636364,2.690909091

JEFFRJA01,2006,NYK,N,4.054545455,4.327272727,1.218181818

JohnsAl01,2006,MEM,N,4.406779661,3.06779661,0.288135593

JOHNSAM01,2006,DET,N,5.875,4.625,0.375

JOHNSAN02,2006,DAL,N,3.8,1.2,1.95

JOHNSAN02,2006,ATL,N,7.518518519,1.962962963,4.555555556

JOHNSAN02,2006,TOT,N,5.298507463,1.507462687,3

JOHNSDE03,2006,DEN,N,3.461538462,1.461538462,0.435897436

JOHNSJO02,2006,ATL,N,25.01754386,4.192982456,4.368421053

JOHNSLI01,2006,NOO,N,4.185185185,3.018518519,0.333333333

JonesBo02,2006,PHI,N,2.5,1.295454545,0.363636364

JONESDA01,2006,CLE,N,6.55,1.1,1.566666667

JONESDA02,2006,MEM,N,7.474358974,1.961538462,0.871794872

JONESDW02,2006,CLE,N,0,1.5,0

JONESED01,2006,MEM,N,5.551724138,2.103448276,1.137931034

JONESED01,2006,MIA,N,9.485714286,3.685714286,2.171428571

JONESED01,2006,TOT,N,7.703125,2.96875,1.703125

JONESFR01,2006,TOT,N,6.53968254,1.825396825,1.714285714

JONESFR01,2006,POR,N,4.791666667,1.375,2.208333333

JONESFR01,2006,TOR,N,7.615384615,2.102564103,1.41025641

JONESJA02,2006,PHO,N,6.381578947,2.315789474,0.592105263

JONESJU01,2006,PHO,N,2.222222222,1.277777778,0.055555556

JonesSo01,2006,ATL,N,3.25862069,2.344827586,0.189655172

KAMANCH01,2006,LAC,N,10.05333333,7.84,1.053333333

KAPONJA01,2006,MIA,N,10.89552239,2.686567164,1.208955224

KHRYAVI01,2006,CHI,N,2.212121212,1.727272727,0.636363636

KIDDJA01,2006,NJN,N,13.0125,8.1875,9.2

KinseTa01,2006,MEM,N,7.6875,2.020833333,0.854166667

KIRILAN01,2006,UTA,N,8.342857143,4.7,2.885714286

KLEIZLI01,2006,DEN,N,7.569620253,3.367088608,0.569620253

KNIGHBR01,2006,CHR,N,9.066666667,2.555555556,6.577777778

KOROLYA01,2006,LAC,N,1.2,0.3,0.4

KORVEKY01,2006,PHI,N,14.41891892,3.5,1.418918919

KRSTINE01,2006,NJN,N,16.38461538,6.769230769,1.769230769

LAFRERA01,2006,POR,N,3.703703704,2.592592593,0.296296296

LangJa01,2006,WAS,N,0,1,0.181818182

LEEDA02,2006,NYK,N,10.70689655,10.37931034,1.793103448

LEWISRA01,2006,SEA,N,22.36666667,6.6,2.416666667

LIVINRA01,2006,SEA,N,0,0.25,1

LIVINSH01,2006,LAC,N,9.314814815,3.407407407,5.074074074

LowryKy01,2006,MEM,N,5.6,3.1,3.2

LUCASJO02,2006,HOU,N,3.276595745,0.765957447,0.70212766

LUETY01,2006,ATL,N,11.35714286,1.857142857,3.589285714

MADSEMA01,2006,MIN,N,1.089285714,1.553571429,0.178571429

MAGGECO01,2006,LAC,N,16.88,5.893333333,2.773333333

MAGLOJA01,2006,POR,N,6.530864198,6.074074074,0.37037037

MajorRe01,2006,GSW,N,5,0,0

MARBUST01,2006,NYK,N,16.35135135,2.878378378,5.445945946

MARIOSH01,2006,PHO,N,17.5375,9.8125,1.675

MarkoDa01,2006,MIL,N,1.7,1.033333333,0.2

MARKSSE01,2006,PHO,N,2,1,0

MARSHDO01,2006,CLE,N,6.987654321,3.987654321,0.567901235

MARSHRA01,2006,IND,N,2.475,0.725,0.325

MARTIDA01,2006,TOR,N,2.9375,0.375,1.34375

MARTIKE01,2006,DEN,N,9.5,10,0.5

MARTIKE02,2006,SAC,N,20.225,4.275,2.1625

MASONDE01,2006,NOO,N,13.70666667,4.6,1.533333333

MASONRO01,2006,WAS,N,2.661290323,0.741935484,0.564516129

MAXIEJA01,2006,DET,N,4.985074627,2.776119403,0.208955224

MAYSE01,2006,CHR,N,11.88571429,6.657142857,1.885714286

MBENGDJ01,2006,DAL,N,0,0.523809524,0.285714286

MCCANRA01,2006,MIN,N,4.972972973,1.27027027,1.027027027

McCraCh01,2006,MIL,N,0,0,0

MCDYEAN01,2006,DET,N,8.097560976,6.048780488,0.87804878

McFarIv01,2006,PHI,N,1.363636364,1,0.090909091

MCGRATR01,2006,HOU,N,24.6056338,5.338028169,6.436619718

MCINNJE01,2006,CHR,N,4.342105263,1.631578947,3.263157895

MCKIEAA01,2006,LAL,N,2.2,1.8,1.3

MCLEOKE01,2006,IND,N,4.227272727,1,2.045454545

MCLEOKE01,2006,GSW,N,5.307692308,0.807692308,1.730769231

MCLEOKE01,2006,TOT,N,4.8125,0.895833333,1.875

MEDVEST01,2006,ATL,N,3,1,0.142857143

MensaPo01,2006,DAL,N,2.416666667,1.75,0

MILESCJ01,2006,UTA,N,2.72972973,0.945945946,0.675675676

MILICDA01,2006,ORL,N,7.9875,5.4625,1.125

MILLEAN02,2006,DEN,N,13.04347826,4.52173913,9.086956522

MILLEAN02,2006,PHI,N,13.59649123,4.350877193,7.298245614

MILLEAN02,2006,TOT,N,13.4375,4.4,7.8125

MILLEBR01,2006,SAC,N,9.015873016,6.365079365,3.555555556

MILLEMI01,2006,MEM,N,18.47142857,5.4,4.257142857

MillsPa01,2006,UTA,N,6.817073171,5.158536585,0.756097561

MINGYA01,2006,HOU,N,25.04166667,9.395833333,1.9375

MOBLECU01,2006,LAC,N,13.80769231,3.423076923,2.538461538

MOHAMNA01,2006,DET,N,5.607843137,4.490196078,0.176470588

MOOREMI01,2006,NJN,N,9.82278481,5.101265823,0.936708861

MorriAd01,2006,CHR,N,11.75641026,2.948717949,2.08974359

MorriRa01,2006,NYK,N,0,1.8,0.2

MOURNAL01,2006,MIA,N,8.584415584,4.545454545,0.233766234

MURPHTR01,2006,GSW,N,8.884615385,6.038461538,2.307692308

MURPHTR01,2006,IND,N,11.11904762,6.119047619,1.571428571

MURPHTR01,2006,TOT,N,10.26470588,6.088235294,1.852941176

MURRARO01,2006,DET,N,6.739130435,1.637681159,2.710144928

MUTOMDI01,2006,HOU,N,3.066666667,6.506666667,0.173333333

NACHBBO01,2006,NJN,N,9.157894737,3.328947368,0.802631579

NAJERED01,2006,DEN,N,6.626666667,4.133333333,0.853333333

NASHST01,2006,PHO,N,18.57894737,3.539473684,11.63157895

NELSOJA01,2006,ORL,N,12.98701299,3.064935065,4.285714286

NESTERA01,2006,TOR,N,6.175,4.5,0.925

NEWBLIR01,2006,CLE,N,3.066666667,2,0.133333333

NOCIOAN01,2006,CHI,N,14.13207547,5.679245283,1.075471698

NoelDa01,2006,MIL,N,2.676470588,1.808823529,0.955882353

NovakSt01,2006,HOU,N,1.457142857,0.742857143,0.171428571

NOWITDI01,2006,DAL,N,24.56410256,8.884615385,3.371794872

OBERTFA01,2006,SAS,N,4.417721519,4.658227848,0.860759494

OBryaPa01,2006,GSW,N,1.9375,1.3125,0.5625

ODOMLA01,2006,LAL,N,15.89285714,9.767857143,4.821428571

OKAFOEM01,2006,CHR,N,14.37313433,11.29850746,1.194029851

OKURME01,2006,UTA,N,17.5625,7.2375,1.95

OLLIEKE01,2006,PHI,N,3.754716981,1.396226415,2.452830189

OLOWOMI01,2006,BOS,N,1.666666667,2,0.208333333

ONEAJE01,2006,IND,N,19.4057971,9.579710145,2.420289855

ONEASH01,2006,MIA,N,17.25,7.425,1.975

OUTLABO01,2006,ORL,N,1.975609756,2.585365854,0.390243902

OUTLATR01,2006,POR,N,9.626865672,3.23880597,0.776119403

PACHUZA01,2006,ATL,N,12.15277778,6.944444444,1.472222222

PADGESC01,2006,MEM,N,0,1.285714286,0

PADGESC01,2006,HOU,N,1.833333333,1.875,0.333333333

PADGESC01,2006,TOT,N,1.483870968,1.741935484,0.258064516

PARGOJA01,2006,NOO,N,9.222222222,2.209876543,2.481481481

PARKEAN01,2006,TOR,N,12.36986301,3.876712329,2.095890411

PARKETO01,2006,SAS,N,18.55844156,3.246753247,5.454545455

PARKEWI01,2006,LAL,N,11.06097561,2.512195122,2.780487805

PATTERU01,2006,MIL,N,14.74074074,5.432098765,2.864197531

PAULCH01,2006,NOO,N,16.98461538,4.307692308,8.753846154

PAVLOAL01,2006,CLE,N,9.014925373,2.358208955,1.567164179

PAYTOGA01,2006,MIA,N,5.264705882,1.941176471,2.955882353

PERKIKE01,2006,BOS,N,4.5,5.166666667,1.305555556

PETERMO01,2006,TOR,N,8.929577465,3.338028169,0.661971831

PETROJO01,2006,SEA,N,6.197530864,4.135802469,0.555555556

PIATKER01,2006,PHO,N,2.454545455,0.818181818,0.363636364

PIERCPA01,2006,BOS,N,24.95744681,5.893617021,4.127659574

PIETRMI01,2006,GSW,N,11.125,4.541666667,0.861111111

PinknKe01,2006,BOS,N,5.166666667,2.5,0.833333333

POLLASC01,2006,CLE,N,0,1.291666667,0.125

POSEYJA01,2006,MIA,N,7.746478873,5.028169014,1.323943662

POTAPVI01,2006,SAC,N,0,0.666666667,0

PoweLe01,2006,BOS,N,4.258064516,3.467741935,0.161290323

POWELJO01,2006,GSW,N,3.466666667,2.3,0.6

POWELJO01,2006,IND,N,1.714285714,2.714285714,0.428571429

POWELJO01,2006,TOT,N,3.135135135,2.378378378,0.567567568

PowelRo01,2006,UTA,N,0,1,0

PRICERO01,2006,SAC,N,3.310344828,1.224137931,0.827586207

PRINCTA01,2006,DET,N,14.2804878,5.231707317,2.768292683

PRZYBJO01,2006,POR,N,1.953488372,3.906976744,0.279069767

QuinnCh01,2006,MIA,N,3.357142857,0.714285714,1.547619048

RADMAVL01,2006,LAL,N,6.563636364,3.272727273,1.2

RANDOSH01,2006,PHI,N,4.461538462,4.153846154,0.307692308

RANDOZA01,2006,POR,N,23.64705882,10.11764706,2.161764706

RATLITH01,2006,BOS,N,2.5,3.5,0

RayAl01,2006,BOS,N,6.170212766,1.468085106,0.914893617

REDDMI01,2006,MIL,N,26.71698113,3.698113208,2.339622642

RedicJJ01,2006,ORL,N,6,1.238095238,0.857142857

REEDJU01,2006,MIN,N,2.585365854,1.12195122,0.414634146

REINEJA01,2006,MIL,N,1.222222222,2.62962963,0.481481481

RICHAJA01,2006,GSW,N,15.96078431,5.078431373,3.37254902

RichaJe01,2006,POR,N,0,0,0

RichaJe01,2006,ATL,N,1.6,0.4,0

RichaJe01,2006,TOT,N,1.333333333,0.333333333,0

RICHAQU01,2006,NYK,N,12.97959184,7.183673469,2.204081633

RIDNOLU01,2006,SEA,N,10.97183099,2.309859155,5.183098592

ROBERAN02,2006,GSW,N,5.55,1.05,0.5

ROBERLA01,2006,MEM,N,5.240740741,4.833333333,0.555555556

ROBINBE01,2006,CHR,N,2.428571429,2,0.80952381

ROBINBE01,2006,NJN,N,0,0.6,0.2

ROBINBE01,2006,TOT,N,1.967741935,1.548387097,0.612903226

ROBINCL02,2006,NJN,N,4.06,2.44,1.02

ROBINNA01,2006,NYK,N,10.078125,2.375,1.40625

RodriSe01,2006,POR,N,3.686567164,1.358208955,3.253731343

RondoRa01,2006,BOS,N,6.423076923,3.743589744,3.807692308

ROSEJA01,2006,PHO,N,3.724137931,0.793103448,0.551724138

ROSEMA01,2006,NYK,N,2.953846154,2.692307692,1

ROSSQU01,2006,LAC,N,5.234567901,2.345679012,1.061728395

RoyBr01,2006,POR,N,16.75438596,4.385964912,4.035087719

RUFFIMI01,2006,WAS,N,0,2.066666667,0.2

SALMOJO01,2006,SAC,N,8.493670886,3.341772152,3.215189873

SAMPSJA01,2006,DEN,N,1.090909091,2.181818182,0.227272727

SCALABR01,2006,BOS,N,4,1.944444444,1.092592593

SCHENLU01,2006,POR,N,1.727272727,2.272727273,0.090909091

SefolTh01,2006,CHI,N,3.605633803,2.154929577,0.845070423

SeneMo01,2006,SEA,N,1.892857143,1.607142857,0

SIMIEWA01,2006,MIA,N,2.875,1.375,0.5

SimmoCe01,2006,NOO,N,2.904761905,2.5,0.285714286

SINGLJA01,2006,LAC,N,1.634615385,2.038461538,0.326923077

SKINNBR01,2006,MIL,N,4.388059701,5.746268657,0.865671642

SlokaUr01,2006,TOR,N,1.9,0.7,0.05

SmithCr01,2006,MIN,N,7.414634146,5.06097561,0.597560976

SMITHJO01,2006,PHI,N,9.203703704,6.666666667,0.851851852

SMITHJO01,2006,DEN,N,5.090909091,3.636363636,0.272727273

SMITHJO01,2006,TOT,N,8.507692308,6.153846154,0.753846154

SMITHJO03,2006,ATL,N,16.36111111,8.611111111,3.277777778

SMITHJR01,2006,DEN,N,13,2.26984127,1.444444444

SmithSt03,2006,PHI,N,0,0.75,0

SNOWER01,2006,CLE,N,4.170731707,2.292682927,4.024390244

SNYDEKI01,2006,HOU,N,4.923076923,2.128205128,1

SONGADA01,2006,WAS,N,7.621621622,3.621621622,1.027027027

SOWPA01,2006,TOR,N,1.428571429,1.571428571,0.285714286

SpanoVa01,2006,HOU,N,2.741935484,0.709677419,0.903225806

STACKJE01,2006,DAL,N,12,2.164179104,2.791044776

STEVEDE01,2006,WAS,N,11.2195122,2.634146341,2.658536585

STOJAPR01,2006,NOO,N,17.76923077,4.153846154,0.846153846

STOUDAM01,2006,PHO,N,20.37804878,9.585365854,1.024390244

STOUDDA01,2006,MEM,N,7.532258065,2.241935484,4.822580645

STOUDSA01,2006,ATL,N,7.721311475,1.213114754,1

SWEETMI01,2006,CHI,N,3.1875,2.5,0.583333333

SWIFTST01,2006,MEM,N,7.759259259,4.62962963,0.314814815

SZCZEWA01,2006,BOS,N,14.96875,3.0625,1.71875

TAYLODO01,2006,WAS,N,2.680851064,1.127659574,0.957446809

TAYLOMA01,2006,SAC,N,2,2.333333333,0.416666667

TELFASE01,2006,BOS,N,6.141025641,1.384615385,2.794871795

TERRYJA01,2006,DAL,N,16.64197531,2.839506173,5.209876543

THOMAET01,2006,WAS,N,6.076923077,5.8,0.446153846

THOMAKE01,2006,SAC,N,5.338709677,6.080645161,1.225806452

